NPLV,w2v_0,w2v_1,w2v_2,w2v_3,w2v_4,w2v_5,w2v_6,w2v_7,w2v_8,w2v_9,w2v_10,w2v_11,w2v_12,w2v_13,w2v_14,w2v_15,w2v_16,w2v_17,w2v_18,w2v_19
511752,-0.13309225,0.046642516,0.0342648,-0.09217685,0.09934803,-0.014716313,0.036630813,0.3734509,-0.18878776,0.15667662,0.111732446,-0.08302398,-0.01574933,-0.07032636,0.06568463,0.026460312,0.4378536,-0.06220568,-0.299762,0.016658423
511753,-0.12426454,0.036868565,0.05528326,-0.075127885,0.0797918,-0.023465406,0.073886,0.36838242,-0.20137842,0.13308272,0.15903617,-0.095779866,-0.036902044,-0.09616206,0.07810895,0.035197146,0.45815784,-0.03602432,-0.29330054,-0.010599546
511754,-0.11817426,0.033313856,0.026461631,-0.074593216,0.081740096,-0.02767525,0.03219624,0.36567914,-0.19001791,0.13545966,0.13918325,-0.067033865,-0.027841361,-0.0895378,0.07013437,0.044881403,0.47033024,-0.055140723,-0.30788505,0.0021570227
511756,-0.12643902,0.04796737,0.029426686,-0.08260359,0.09800412,-0.024543919,0.036344465,0.35627475,-0.17790899,0.14704399,0.11456427,-0.08559609,-0.020775666,-0.068209745,0.06905011,0.033956878,0.43606865,-0.051948804,-0.2885982,0.0016460313
511757,-0.12297333,0.033192366,0.0317313,-0.0727845,0.093384236,-0.039578445,0.06803316,0.36068553,-0.18479748,0.122009054,0.13001727,-0.08581761,0.012308518,-0.07712263,0.08975576,0.039632075,0.42999622,-0.05664904,-0.287921,-0.02165076
511759,-0.13126434,0.05569064,0.015460826,-0.09916086,0.11713691,-0.014567055,0.013459786,0.36136776,-0.1700008,0.16008975,0.096671015,-0.074811466,-0.021135122,-0.06187105,0.05711877,0.026311198,0.43660057,-0.058195606,-0.2901327,0.020885576
511761,-0.1306318,0.054438494,0.01671034,-0.099692434,0.112618,-0.010817403,0.012810691,0.35910872,-0.17262585,0.16338183,0.093871824,-0.07389155,-0.017581202,-0.06277687,0.05655716,0.026580378,0.43475023,-0.06246726,-0.29389414,0.025003517
511762,-0.12688065,0.058484536,0.04130095,-0.0916305,0.0994469,-0.008599283,0.036992267,0.35031328,-0.18353188,0.1507018,0.12133976,-0.08643197,-0.052306104,-0.08442742,0.05432269,0.026842779,0.44116807,-0.033967763,-0.286389,0.012232773
511764,-0.12762623,0.040008936,0.026951594,-0.09776693,0.09675463,-0.024660215,0.038649265,0.3618688,-0.17997481,0.15017779,0.12163895,-0.08094646,-0.014212849,-0.07476863,0.072864294,0.028926063,0.4364856,-0.047855992,-0.28580576,0.009033782
511765,-0.12488071,0.04039251,0.045739833,-0.07819688,0.07380411,-0.02974011,0.06695782,0.3726112,-0.188442,0.13573408,0.13433886,-0.099313684,-0.030334668,-0.07277434,0.086081676,0.03367927,0.4394537,-0.04648295,-0.28883865,-0.008478974
511766,-0.13212922,0.056796953,0.026132109,-0.079546146,0.10704191,-0.030777145,-0.0012030441,0.36200067,-0.18175997,0.16148035,0.110224515,-0.063688785,-0.027144788,-0.0775057,0.049325977,0.033131436,0.46053717,-0.07969769,-0.32752907,0.030008655
511767,-0.1277634,0.0335204,0.053832047,-0.07806813,0.066834755,-0.042448416,0.06970724,0.36669496,-0.19275743,0.13312647,0.1492554,-0.092819326,-0.025329052,-0.08376396,0.08712174,0.042569827,0.44150522,-0.044567913,-0.2885837,-0.019540897
511768,-0.10895179,0.019130224,0.06185497,-0.09451153,0.068735726,-0.044730086,0.08454646,0.39741936,-0.19808812,0.13903739,0.16683565,-0.09167955,-0.028680041,-0.08381929,0.11236448,0.05246719,0.43578038,-0.04688582,-0.2714363,-0.028531808
511769,-0.11768149,0.026368355,0.066949874,-0.085418284,0.05184631,-0.040681794,0.103033096,0.37847796,-0.20746735,0.11107946,0.16980132,-0.11138335,-0.026025327,-0.08484379,0.106431045,0.032228135,0.4403125,-0.038321774,-0.28988314,-0.036990207
511770,-0.13067466,0.049164545,0.030031722,-0.10142672,0.09331397,-0.01780247,0.04472086,0.37655708,-0.18750124,0.14627776,0.110066265,-0.08677739,-0.013994824,-0.06506878,0.073950216,0.021912262,0.4342606,-0.05921874,-0.2981997,0.0123587465
511771,-0.115860775,0.028799158,0.04344376,-0.07102767,0.060343705,-0.029693209,0.07726302,0.35345086,-0.18986626,0.11785482,0.15574136,-0.09209278,-0.043316375,-0.097569644,0.083317265,0.04222703,0.44590193,-0.023272282,-0.27186358,-0.021445334
511772,-0.1274466,0.059604883,0.040182967,-0.09115488,0.10349013,-0.011954234,0.037573036,0.35233453,-0.18118316,0.14775622,0.123844296,-0.08725506,-0.055485927,-0.08361695,0.05482518,0.026601933,0.44282365,-0.030145755,-0.28302345,0.0085483
511773,-0.14511627,0.050426178,0.00063916045,-0.09540275,0.08690483,-0.023220746,0.016633786,0.36369833,-0.17422612,0.16380596,0.080473416,-0.07767176,-0.03461531,-0.07161898,0.08531357,0.016329793,0.44053861,-0.062777355,-0.2896815,0.0120300045
511774,-0.13126434,0.05569064,0.015460826,-0.09916086,0.11713691,-0.014567055,0.013459786,0.36136776,-0.1700008,0.16008975,0.096671015,-0.074811466,-0.021135122,-0.06187105,0.05711877,0.026311198,0.43660057,-0.058195606,-0.2901327,0.020885576
511775,-0.121507175,0.0412715,0.039691847,-0.0820825,0.08722607,-0.037163775,0.050566256,0.35333848,-0.17929567,0.13660409,0.13284342,-0.08887719,-0.019685829,-0.07105773,0.08042722,0.039254423,0.43005332,-0.04029274,-0.28153726,-0.012426722
511776,-0.13748394,0.05693326,0.039434444,-0.10040098,0.111224696,-0.033992864,0.032987736,0.37547836,-0.17891853,0.1542893,0.12300161,-0.07225441,-0.025211077,-0.078933544,0.07176754,0.028295783,0.43705776,-0.055119693,-0.28465354,-0.015465024
511777,-0.13068686,0.04216084,0.034331843,-0.081703775,0.077615306,-0.036209755,0.049967013,0.3632564,-0.18425909,0.142252,0.12089695,-0.088380575,-0.027000519,-0.07499831,0.091259,0.027293395,0.42631635,-0.04922051,-0.28655386,-0.004810292
511778,-0.13699402,0.053294405,0.013678608,-0.09004139,0.09385106,-0.023655439,0.020094885,0.35787,-0.1735698,0.15788588,0.090171464,-0.07931226,-0.028847018,-0.06651162,0.07356823,0.023017453,0.43256503,-0.06307605,-0.2922246,0.013361095
511779,-0.118553944,0.038970493,0.040384647,-0.076254524,0.08413634,-0.030046338,0.061660282,0.36524472,-0.18397832,0.14316165,0.12891792,-0.09072328,-0.021539858,-0.07022398,0.07658343,0.042049084,0.43004537,-0.045586675,-0.28046608,-0.009208824
511780,-0.122381054,0.04302821,0.019440746,-0.08914829,0.1155348,-0.022287287,0.033073656,0.36607373,-0.17623824,0.14230244,0.11031035,-0.07344686,0.001651903,-0.06622568,0.06002502,0.027152568,0.42318186,-0.06384268,-0.29210144,0.013779378
511781,-0.12672651,0.04524041,0.03654148,-0.08470137,0.08745572,-0.027833397,0.05382026,0.36681184,-0.18641105,0.13790956,0.12288645,-0.09251552,-0.0184466,-0.06923102,0.07859643,0.03072415,0.4356956,-0.050677396,-0.2914856,-0.004401962
511782,-0.13866404,0.04411786,0.007489501,-0.107574224,0.114254236,-0.028175032,0.025689613,0.36076957,-0.16598845,0.15762754,0.102209784,-0.07609921,-0.007875104,-0.072537936,0.09820491,0.040791374,0.45715928,-0.055549037,-0.2758165,-0.011972817
511783,-0.12643902,0.04796737,0.029426686,-0.08260359,0.09800412,-0.024543919,0.036344465,0.35627475,-0.17790899,0.14704399,0.11456427,-0.08559609,-0.020775666,-0.068209745,0.06905011,0.033956878,0.43606865,-0.051948804,-0.2885982,0.0016460313
511784,-0.1239873,0.047264352,0.025977114,-0.09259741,0.10374706,-0.020012364,0.03723411,0.3690581,-0.1758351,0.15591401,0.110423885,-0.07996812,-0.021794433,-0.06401363,0.06447789,0.03392903,0.43121698,-0.05219333,-0.28281888,0.010167953
511785,-0.12449583,0.042646043,0.039644603,-0.07582369,0.08284001,-0.026775395,0.05139534,0.36309516,-0.18059823,0.14416164,0.1272526,-0.09325159,-0.033261172,-0.07203837,0.07759984,0.03689464,0.44003832,-0.04741274,-0.28596634,-0.0030637928
511786,-0.14304815,0.06448846,0.0492975,-0.079424165,0.08140769,-0.026236378,0.03821606,0.36455494,-0.18317915,0.16481698,0.11366045,-0.094463274,-0.066896886,-0.08123427,0.07381337,0.02542298,0.44419473,-0.056119386,-0.29866785,0.0079509085
511787,-0.1239873,0.047264352,0.025977114,-0.09259741,0.10374706,-0.020012364,0.03723411,0.3690581,-0.1758351,0.15591401,0.110423885,-0.07996812,-0.021794433,-0.06401363,0.06447789,0.03392903,0.43121698,-0.05219333,-0.28281888,0.010167953
511788,-0.11342522,0.032121226,0.050695997,-0.07534491,0.0731523,-0.042191695,0.07662168,0.36310217,-0.18567719,0.1331589,0.14693537,-0.094127454,-0.020573622,-0.07301638,0.08770428,0.04753294,0.4240295,-0.034283537,-0.27333373,-0.023067052
511789,-0.13090909,0.048250087,0.01544576,-0.09781741,0.11235791,-0.015377672,0.02390862,0.36567238,-0.17447138,0.15685248,0.10693923,-0.07865753,-0.020605724,-0.06865132,0.06601287,0.028556738,0.44726965,-0.048895337,-0.28468382,0.009373906
511790,-0.13057847,0.049266595,0.024384072,-0.094145276,0.09881752,-0.016433258,0.02567552,0.36211526,-0.17698969,0.15770859,0.10818156,-0.075579956,-0.024148678,-0.07265291,0.06309584,0.031152703,0.44032943,-0.060245138,-0.29274774,0.016825099
511791,-0.1242865,0.042742245,0.032759257,-0.08771562,0.091139816,-0.024848698,0.0481364,0.3713828,-0.17980036,0.15093242,0.12310932,-0.08124784,-0.027794505,-0.073304795,0.070255555,0.037873935,0.4366885,-0.050628893,-0.2823157,0.003200805
511792,-0.11231903,0.030761326,0.031714045,-0.09347458,0.104327604,-0.02319843,0.048702497,0.38169438,-0.1849316,0.14967105,0.123278156,-0.07443705,-6.784722e-05,-0.06970053,0.07360722,0.0376569,0.42012835,-0.06665961,-0.28524345,0.007830894
511793,-0.13124062,0.05028489,0.02891374,-0.1009511,0.09735721,-0.02115742,0.045301627,0.37857828,-0.1851525,0.1433322,0.1125708,-0.08760048,-0.017174646,-0.064258315,0.0744527,0.02167142,0.4359162,-0.055396724,-0.2948342,0.008674267
511794,-0.11691029,0.03860469,0.036504418,-0.08720046,0.087723434,-0.02152953,0.057925094,0.3739177,-0.18340401,0.15512341,0.120224535,-0.08375889,-0.019204522,-0.06674113,0.07055989,0.040985834,0.42474452,-0.050644893,-0.2796405,0.0042629866
511795,-0.09957112,0.011381674,0.083106734,-0.053833317,0.036527745,-0.050895948,0.13813011,0.38921514,-0.2045082,0.12164342,0.1873851,-0.11263222,-0.03166542,-0.083669096,0.11017889,0.060475037,0.41893274,-0.020388389,-0.26106223,-0.045045108
511796,-0.12173133,0.033304114,0.038058367,-0.08160892,0.083485335,-0.036630068,0.060631093,0.3590393,-0.18404071,0.13428506,0.14275378,-0.092554756,-0.01914717,-0.0785816,0.08954625,0.04108619,0.4432927,-0.030325945,-0.27557167,-0.024019906
511797,-0.121507175,0.0412715,0.039691847,-0.0820825,0.08722607,-0.037163775,0.050566256,0.35333848,-0.17929567,0.13660409,0.13284342,-0.08887719,-0.019685829,-0.07105773,0.08042722,0.039254423,0.43005332,-0.04029274,-0.28153726,-0.012426722
511798,-0.118827984,0.039652713,0.021631831,-0.10319831,0.10308042,-0.019273892,0.02531325,0.37500322,-0.18419167,0.15716505,0.11557786,-0.07584721,-0.0149717005,-0.078656554,0.0715396,0.028743986,0.46857452,-0.048701752,-0.2841526,-0.0007386487
511799,-0.13653375,0.062473424,0.04560161,-0.099851094,0.112972185,-0.019662796,0.028978487,0.35904098,-0.18277428,0.16665918,0.11802011,-0.08753766,-0.035060845,-0.076115616,0.05852059,0.022863207,0.43848535,-0.047282744,-0.29629445,0.01693007
511801,-0.138599,0.037365254,0.021587152,-0.083464436,0.0764002,-0.042947896,0.052423485,0.35056558,-0.17532663,0.1404351,0.11777347,-0.089697905,-0.017856285,-0.080301575,0.10946473,0.03446539,0.44065535,-0.042586703,-0.27671808,-0.02331552
511803,-0.121507175,0.0412715,0.039691847,-0.0820825,0.08722607,-0.037163775,0.050566256,0.35333848,-0.17929567,0.13660409,0.13284342,-0.08887719,-0.019685829,-0.07105773,0.08042722,0.039254423,0.43005332,-0.04029274,-0.28153726,-0.012426722
511804,-0.1344985,0.048016645,0.025589641,-0.082185835,0.0876907,-0.025130704,0.03745362,0.36526382,-0.18274358,0.15113147,0.105471015,-0.085514694,-0.027531864,-0.072253585,0.08058322,0.023322683,0.43184382,-0.058980115,-0.292489,0.0071588187
511805,-0.13126434,0.05569064,0.015460826,-0.09916086,0.11713691,-0.014567055,0.013459786,0.36136776,-0.1700008,0.16008975,0.096671015,-0.074811466,-0.021135122,-0.06187105,0.05711877,0.026311198,0.43660057,-0.058195606,-0.2901327,0.020885576
511806,-0.14369446,0.053066745,0.05729149,-0.09485622,0.081775464,-0.035148866,0.08449618,0.38798738,-0.20145337,0.13984664,0.1426529,-0.09570798,-0.029612329,-0.08804759,0.090222634,0.027626561,0.4394713,-0.060496535,-0.2904433,-0.030426227
511808,-0.12309065,0.04085984,0.042749397,-0.08781594,0.08841425,-0.03351755,0.0570254,0.3737707,-0.1847818,0.13047434,0.14111461,-0.0751464,-0.025529224,-0.08456494,0.08353162,0.035763543,0.43097618,-0.04130873,-0.27395034,-0.027344553
511809,-0.13418432,0.03700786,0.012845716,-0.099527024,0.09742681,-0.028663682,0.03743379,0.34965718,-0.16994572,0.14985956,0.11591453,-0.08173953,-0.008111194,-0.07710769,0.09275944,0.039334632,0.45384407,-0.037447017,-0.2733416,-0.015518253
511810,-0.12643902,0.04796737,0.029426686,-0.08260359,0.09800412,-0.024543919,0.036344465,0.35627475,-0.17790899,0.14704399,0.11456427,-0.08559609,-0.020775666,-0.068209745,0.06905011,0.033956878,0.43606865,-0.051948804,-0.2885982,0.0016460313
511811,-0.119763225,0.03604181,0.049906615,-0.074885346,0.07176956,-0.038702693,0.06567241,0.36080933,-0.18207175,0.13422556,0.14515902,-0.09682432,-0.03307636,-0.07495173,0.08878844,0.04203487,0.43468872,-0.03623134,-0.27920064,-0.016512344
511812,-0.12216607,0.04579995,0.028403081,-0.09794973,0.097035214,-0.01838471,0.03432394,0.38629836,-0.18561523,0.153494,0.11361996,-0.08365461,-0.02730289,-0.07321502,0.07090451,0.023705443,0.46455684,-0.056573145,-0.2910303,0.006291278
511813,-0.1306318,0.054438494,0.01671034,-0.099692434,0.112618,-0.010817403,0.012810691,0.35910872,-0.17262585,0.16338183,0.093871824,-0.07389155,-0.017581202,-0.06277687,0.05655716,0.026580378,0.43475023,-0.06246726,-0.29389414,0.025003517
511814,-0.13769609,0.05236278,0.023076378,-0.10477052,0.0968942,-0.012299278,0.030463027,0.36510587,-0.18036816,0.15385514,0.10002951,-0.08173373,-0.023776427,-0.07189858,0.061246615,0.020257518,0.4310495,-0.06412618,-0.29283723,0.015597388
511815,-0.13493733,0.04135584,0.031173889,-0.096748665,0.08152945,-0.015539633,0.05135159,0.37380788,-0.18590176,0.1486069,0.11998037,-0.0911666,-0.033006273,-0.0803779,0.07627486,0.025616366,0.44435596,-0.05122169,-0.28548056,0.0010358731
511816,-0.13126434,0.05569064,0.015460826,-0.09916086,0.11713691,-0.014567055,0.013459786,0.36136776,-0.1700008,0.16008975,0.096671015,-0.074811466,-0.021135122,-0.06187105,0.05711877,0.026311198,0.43660057,-0.058195606,-0.2901327,0.020885576
511817,-0.13125183,0.052837603,0.022560967,-0.1001057,0.10669763,-0.018045304,0.030265205,0.3704511,-0.17799753,0.15124549,0.105062574,-0.081561215,-0.01904487,-0.063131005,0.06626723,0.023862422,0.4362394,-0.056718417,-0.292614,0.014440717
511819,-0.1343344,0.057851035,0.012438645,-0.11288102,0.11825007,-0.0070276274,0.010869424,0.37144235,-0.173498,0.1647125,0.08842416,-0.07201584,-0.016502656,-0.05902093,0.05592651,0.018601846,0.43510166,-0.06518214,-0.296714,0.03301511
511820,-0.13126434,0.05569064,0.015460826,-0.09916086,0.11713691,-0.014567055,0.013459786,0.36136776,-0.1700008,0.16008975,0.096671015,-0.074811466,-0.021135122,-0.06187105,0.05711877,0.026311198,0.43660057,-0.058195606,-0.2901327,0.020885576
511821,-0.12643902,0.04796737,0.029426686,-0.08260359,0.09800412,-0.024543919,0.036344465,0.35627475,-0.17790899,0.14704399,0.11456427,-0.08559609,-0.020775666,-0.068209745,0.06905011,0.033956878,0.43606865,-0.051948804,-0.2885982,0.0016460313
511822,-0.12758005,0.04237832,0.026950335,-0.093521394,0.10072263,-0.026995888,0.03666619,0.36891425,-0.18189907,0.14854543,0.118798606,-0.083358616,-0.019126631,-0.06579856,0.06806582,0.031883996,0.4397691,-0.054530796,-0.29386,0.0056189513
511823,-0.121507175,0.0412715,0.039691847,-0.0820825,0.08722607,-0.037163775,0.050566256,0.35333848,-0.17929567,0.13660409,0.13284342,-0.08887719,-0.019685829,-0.07105773,0.08042722,0.039254423,0.43005332,-0.04029274,-0.28153726,-0.012426722
511824,-0.1476804,0.07069987,0.028496103,-0.12274285,0.12000035,-0.020215973,0.013677841,0.37965047,-0.17257154,0.1619631,0.09670473,-0.06630156,-0.03389129,-0.07102555,0.056809183,0.016204413,0.42678815,-0.06838083,-0.28811803,0.0015825221
511825,-0.12983567,0.042156015,0.032667335,-0.115040965,0.09460146,-0.021526666,0.03663647,0.37542737,-0.18304616,0.15373749,0.11806753,-0.08034731,-0.025024854,-0.075108275,0.07801815,0.027845979,0.4286479,-0.061132696,-0.28379074,0.0051502194
511826,-0.121507175,0.0412715,0.039691847,-0.0820825,0.08722607,-0.037163775,0.050566256,0.35333848,-0.17929567,0.13660409,0.13284342,-0.08887719,-0.019685829,-0.07105773,0.08042722,0.039254423,0.43005332,-0.04029274,-0.28153726,-0.012426722
511827,-0.10933254,0.024404377,0.031808898,-0.08015233,0.10234483,-0.035727356,0.061864503,0.3666453,-0.18559405,0.12022914,0.13452905,-0.07316628,0.028623084,-0.07329872,0.07058688,0.031943716,0.40336654,-0.0648053,-0.29221615,0.00068574183
511828,-0.12643902,0.04796737,0.029426686,-0.08260359,0.09800412,-0.024543919,0.036344465,0.35627475,-0.17790899,0.14704399,0.11456427,-0.08559609,-0.020775666,-0.068209745,0.06905011,0.033956878,0.43606865,-0.051948804,-0.2885982,0.0016460313
511829,-0.118550725,0.035811137,0.018264256,-0.075962536,0.08454711,-0.029362101,0.023021441,0.3588815,-0.18275598,0.13744844,0.12787184,-0.065394245,-0.027588628,-0.08539772,0.06727677,0.043518446,0.46440348,-0.053924575,-0.30270427,0.0041989065
511830,-0.13779445,0.030456135,0.009568969,-0.08358124,0.08126871,-0.052708022,0.049937773,0.35358635,-0.17677882,0.125551,0.12348417,-0.074913055,8.159641e-05,-0.08765726,0.11343246,0.05140479,0.47112033,-0.051068142,-0.29083443,-0.033385284
511831,-0.13508324,0.06702899,0.04806779,-0.088469215,0.11636653,-0.035494056,0.022667535,0.35533932,-0.17489362,0.165255,0.110454194,-0.0896473,-0.020624073,-0.056094516,0.06569067,0.032879747,0.4267114,-0.059612352,-0.30007836,0.0033042636
511832,-0.11305542,0.028246973,0.027732102,-0.07496709,0.07280784,-0.04232611,0.0362916,0.3561314,-0.18448888,0.12632312,0.14710154,-0.06723236,-0.026985431,-0.08947342,0.07852721,0.049498964,0.46041206,-0.042409636,-0.29665092,-0.0096915
511833,-0.12643902,0.04796737,0.029426686,-0.08260359,0.09800412,-0.024543919,0.036344465,0.35627475,-0.17790899,0.14704399,0.11456427,-0.08559609,-0.020775666,-0.068209745,0.06905011,0.033956878,0.43606865,-0.051948804,-0.2885982,0.0016460313
511835,-0.12756096,0.038494848,0.031326003,-0.08101368,0.090580106,-0.028209532,0.051353864,0.3617766,-0.18450391,0.14214963,0.12807259,-0.090220965,-0.018150399,-0.07845901,0.07642147,0.031813815,0.4431759,-0.04662339,-0.28618258,-0.003008152
511836,-0.12297333,0.033192366,0.0317313,-0.0727845,0.093384236,-0.039578445,0.06803316,0.36068556,-0.18479748,0.122009054,0.13001725,-0.08581763,0.012308518,-0.07712263,0.08975577,0.039632075,0.42999616,-0.05664904,-0.287921,-0.02165076
511837,-0.12449583,0.042646043,0.039644603,-0.07582369,0.08284001,-0.026775395,0.05139534,0.3630952,-0.18059823,0.14416164,0.12725261,-0.09325159,-0.033261172,-0.07203837,0.07759984,0.03689464,0.44003832,-0.047412742,-0.28596634,-0.0030637854
511838,-0.1311569,0.039212376,0.014076762,-0.090050176,0.09568396,-0.035319813,0.041086942,0.35851768,-0.17709036,0.14450678,0.11122252,-0.08420982,-0.003228644,-0.08461444,0.10039535,0.040465068,0.4836186,-0.048808914,-0.2782384,-0.033396907
511839,-0.121507175,0.0412715,0.039691847,-0.0820825,0.08722607,-0.037163775,0.050566256,0.35333848,-0.17929567,0.13660409,0.13284342,-0.08887719,-0.019685829,-0.07105773,0.08042722,0.039254423,0.43005332,-0.04029274,-0.28153726,-0.012426722
511840,-0.12643902,0.04796737,0.029426686,-0.08260359,0.09800412,-0.024543919,0.036344465,0.35627475,-0.17790899,0.14704399,0.11456427,-0.08559609,-0.020775666,-0.068209745,0.06905011,0.033956878,0.43606865,-0.051948804,-0.2885982,0.0016460313
511841,-0.13368057,0.04442516,0.008426279,-0.10953543,0.11468905,-0.018348055,0.013572108,0.35976478,-0.16703929,0.1673653,0.09720838,-0.07271771,-0.012049156,-0.069393314,0.082836114,0.036708802,0.44936252,-0.0610337,-0.2810611,0.0061197933
511842,-0.13768643,0.042506292,0.036266938,-0.10037889,0.07625989,-0.039427664,0.068315476,0.3710584,-0.18413343,0.12197108,0.1335025,-0.07958308,-0.023597447,-0.09156285,0.09715816,0.03419328,0.436015,-0.045838322,-0.27085662,-0.04460078
511843,-0.14017177,0.040419362,0.032135244,-0.091886885,0.077117704,-0.03544734,0.07533446,0.37067643,-0.19081394,0.13472278,0.12872209,-0.10108261,-0.00640813,-0.0875234,0.113250576,0.0413349,0.46337086,-0.045194626,-0.2870609,-0.0332695
511844,-0.12449709,0.04318513,0.041582998,-0.078655094,0.08756879,-0.022768365,0.05819067,0.35638377,-0.18796113,0.13825884,0.13851647,-0.09535339,-0.03945345,-0.08679525,0.075782,0.035597485,0.45090553,-0.027161468,-0.27903655,-0.015173677
511846,-0.121507175,0.0412715,0.039691847,-0.0820825,0.08722607,-0.037163775,0.050566256,0.35333848,-0.17929567,0.13660409,0.13284342,-0.08887719,-0.019685829,-0.07105773,0.08042722,0.039254423,0.43005332,-0.04029274,-0.28153726,-0.012426722
511848,-0.11828241,0.031326566,0.02583367,-0.09733693,0.1002669,-0.042388517,0.05161598,0.37646607,-0.1788191,0.12382807,0.13239564,-0.06580616,-0.0011311927,-0.07541797,0.07472304,0.032698825,0.41539815,-0.05239193,-0.27594757,-0.021139037
511849,-0.12324683,0.03915899,0.031823024,-0.09185027,0.0969043,-0.027776117,0.06136201,0.38195315,-0.19000861,0.1281615,0.1240512,-0.085732885,0.0031356476,-0.06805811,0.07620164,0.022660634,0.42387357,-0.060619034,-0.29637098,0.0028892676
511850,-0.12657848,0.04898405,0.024897585,-0.10030454,0.10410057,-0.02100187,0.023783905,0.3567166,-0.173509,0.15526801,0.1085728,-0.076030985,-0.01642794,-0.06492931,0.06573132,0.0307547,0.4294044,-0.052925605,-0.28804684,0.0141497
511851,-0.1228563,0.052178048,0.01769825,-0.07360344,0.09535998,-0.01019885,0.017582385,0.3610855,-0.17889701,0.15262699,0.09336872,-0.08138094,-0.0036537722,-0.06164982,0.07723832,0.02920184,0.44708663,-0.06449736,-0.30480185,0.013699586
511852,-0.14711991,0.07814222,0.03268709,-0.09174947,0.11095619,-0.018257875,0.008542432,0.35458702,-0.17612892,0.1759799,0.08421353,-0.08623391,-0.052060485,-0.06739794,0.058315217,0.016156496,0.43443674,-0.06347925,-0.30384046,0.022072284
511853,-0.121507175,0.0412715,0.039691847,-0.0820825,0.08722607,-0.037163775,0.050566256,0.35333848,-0.17929567,0.13660409,0.13284342,-0.08887719,-0.019685829,-0.07105773,0.08042722,0.039254423,0.43005332,-0.04029274,-0.28153726,-0.012426722
511854,-0.112146646,0.036438223,0.028696902,-0.07496618,0.07601498,-0.043339033,0.023580264,0.3497683,-0.17941329,0.12820803,0.13676329,-0.061324038,-0.028168466,-0.082208626,0.06785912,0.048173428,0.44747114,-0.05407262,-0.30469692,0.0038956455
511855,-0.123032704,0.03161387,0.041033443,-0.08042134,0.08002566,-0.040232435,0.06562817,0.35940284,-0.18623781,0.13207941,0.14603369,-0.09359165,-0.0169582,-0.081800416,0.08753154,0.03661532,0.43803543,-0.035389367,-0.27943134,-0.016453002
511856,-0.1394679,0.031192055,0.011939352,-0.08577655,0.08344261,-0.051363073,0.05571135,0.32761022,-0.16093466,0.1334491,0.124712735,-0.09161445,-0.0011686618,-0.08281973,0.12046835,0.052999783,0.4600565,-0.027311865,-0.26126337,-0.05079829
511857,-0.11305542,0.028246973,0.027732102,-0.07496709,0.07280784,-0.04232611,0.0362916,0.3561314,-0.18448888,0.12632312,0.14710154,-0.06723236,-0.026985431,-0.08947342,0.07852721,0.049498964,0.46041206,-0.042409636,-0.29665092,-0.0096915
511858,-0.12160779,0.031520545,0.058058426,-0.07420129,0.0731086,-0.033185057,0.07111006,0.36321673,-0.19657692,0.12679026,0.154503,-0.09175331,-0.023608444,-0.07643354,0.09446733,0.038172938,0.44474944,-0.03864759,-0.28988168,-0.01519492
511859,-0.112146646,0.036438223,0.028696902,-0.07496618,0.07601498,-0.043339033,0.023580264,0.3497683,-0.17941329,0.12820803,0.13676329,-0.061324038,-0.028168466,-0.082208626,0.06785912,0.048173428,0.44747114,-0.05407262,-0.30469692,0.0038956455
511860,-0.12214263,0.03880913,0.04659662,-0.08435487,0.076692976,-0.039831225,0.06825899,0.36477378,-0.18827209,0.12755667,0.1405018,-0.096039176,-0.017274147,-0.07195722,0.08985149,0.03545301,0.43005642,-0.03971364,-0.2850879,-0.017939733
511861,-0.11349609,0.03414521,0.03688023,-0.07790917,0.06553032,-0.045755923,0.04446435,0.36227545,-0.18902247,0.1191141,0.14468871,-0.070965685,-0.024978623,-0.08237587,0.078854255,0.043463413,0.44623023,-0.052467883,-0.3068469,-0.0031770293
511862,-0.11349609,0.03414521,0.03688023,-0.07790917,0.06553032,-0.045755923,0.04446435,0.36227545,-0.18902247,0.1191141,0.14468871,-0.070965685,-0.024978623,-0.08237587,0.078854255,0.043463413,0.44623023,-0.052467883,-0.3068469,-0.0031770293
511863,-0.11923184,0.036502823,0.021392101,-0.08235703,0.08930029,-0.034275442,0.022957234,0.36798206,-0.18406841,0.13855955,0.12369381,-0.06644711,-0.024412392,-0.07531033,0.06207068,0.036350075,0.44584528,-0.061620727,-0.3078925,0.01603335
511865,-0.12646839,0.026927592,0.034502767,-0.09031767,0.07940943,-0.046877224,0.058376096,0.35827342,-0.17649539,0.13977468,0.14484665,-0.08670844,-0.02008535,-0.08744825,0.112508774,0.053179115,0.45312098,-0.040250834,-0.2681612,-0.035586223
511866,-0.11305542,0.028246973,0.027732102,-0.07496708,0.07280784,-0.04232611,0.0362916,0.3561314,-0.18448888,0.12632312,0.14710155,-0.06723236,-0.026985435,-0.08947342,0.078527205,0.049498964,0.46041206,-0.042409636,-0.29665092,-0.0096915
511867,-0.13930294,0.060446586,0.03195364,-0.10496756,0.121337496,-0.021657297,0.01474134,0.36460692,-0.17654368,0.17490835,0.10223364,-0.08050513,-0.014233714,-0.06329286,0.06006665,0.022449208,0.4346697,-0.06432012,-0.30120775,0.02447998
